Student ID,Student Name,Gender,Birthday,Social ID,Main Class,Password
22127262,Nguyen Thi Linh,Female,26/07/2004,54729861,22CLC02,12345678
22127251,Tran Van Minh,Male,27/09/2004,68294157,22CLC02,12345678
22127242,Le Thi Ngoc,Female,14/05/2004,32419786,22CLC02,12345678
22127178,Pham Van Quang,Male,13/01/2004,79851264,22CLC02,12345678
22127286,Hoang Thi Suong,Female,18/10/2004,58317924,22CLC02,12345678
22127162,Nguyen Van Tien,Male,1/4/2004,24938671,22CLC02,12345678
22127263,Tran Thi Thao,Female,20/08/2004,73681945,22CLC02,12345678
22127230,Le Quoc Trung,Male,21/11/2004,41897562,22CLC02,12345678
22127150,Pham Thi Van,Female,6/3/2004,95423786,22CLC02,12345678
22127212,Hoang Van Anh,Male,8/6/2004,62817954,22CLC02,12345678
22127143,Nguyen Thi Bao,Female,2/9/2004,73159248,22CLC02,12345678
22127223,Tran Van Cuong,Male,19/07/2004,29684175,22CLC02,12345678
22127249,Le Thi Dung,Female,25/12/2004,81537694,22CLC02,12345678
22127220,Pham Van Duy,Male,16/04/2004,54729861,22CLC02,12345678
22127254,Hoang Thi Ha,Female,11/2/2004,68294157,22CLC02,12345678
22127170,Nguyen Van Hieu,Male,22/03/2004,32419786,22CLC02,12345678
22127246,Tran Thi Hoa,Female,17/06/2004,79851264,22CLC02,12345678
22127197,Le Quoc Hung,Male,30/09/2004,58317924,22CLC02,12345678
22127292,Pham Thi Huong,Female,5/1/2004,24938671,22CLC02,12345678
22127227,Hoang Van Kiet,Male,7/8/2004,73681945,22CLC02,12345678
22127288,Nguyen Thi Lan,Female,13/05/2004,41897562,22CLC02,12345678
22127225,Tran Van Long,Male,26/01/2004,95423786,22CLC02,12345678
22127173,Le Thi Mai,Female,4/10/2004,62817954,22CLC02,12345678
22127213,Pham Van Minh,Male,23/02/2004,73159248,22CLC02,12345678
22127177,Hoang Thi Nga,Female,18/09/2004,29684175,22CLC02,12345678
22127232,Nguyen Van Quan,Male,20/07/2004,81537694,22CLC02,12345678
22127265,Tran Thi Quyen,Female,1/12/2004,54729861,22CLC02,12345678
22127271,Le Quoc Son,Male,12/4/2004,68294157,22CLC02,12345678
22127193,Pham Thi Thanh,Female,9/11/2004,32419786,22CLC02,12345678
22127240,Hoang Van Thanh,Male,15/02/2004,79851264,22CLC02,12345678
22127171,Nguyen Thi Trinh,Female,14/06/2004,58317924,22CLC02,12345678
22127147,Tran Van Vinh,Male,28/03/2004,24938671,22CLC02,12345678
22127219,Le Thi Xuan,Female,6/9/2004,73681945,22CLC02,12345678
22127195,Pham Van An,Male,4/5/2004,41897562,22CLC02,12345678
22127153,Hoang Thi Binh,Female,3/8/2004,95423786,22CLC02,12345678
22127283,Nguyen Van Chinh,Male,27/12/2004,62817954,22CLC02,12345678
22127217,Tran Thi Dao,Female,31/07/2004,73159248,22CLC02,12345678
22127238,Le Quoc Dung,Male,24/09/2004,29684175,22CLC02,12345678
22127289,Pham Thi Giang,Female,11/4/2004,81537694,22CLC02,12345678
22127221,Hoang Van Hieu,Male,22/10/2004,54729861,22CLC02,12345678
22127264,Nguyen Thi Hoai,Female,21/01/2004,68294157,22CLC02,12345678
22127255,Tran Van Hung,Male,9/6/2004,32419786,22CLC02,12345678
22127296,Le Thi Lan,Female,7/3/2004,79851264,22CLC02,12345678
22127148,Pham Van Loc,Female,19/08/2004,58317924,22CLC02,12345678
22127169,Hoang Thi Mai,Male,12/1/2004,24938671,22CLC02,12345678
22127298,Nguyen Van Nam,Male,25/06/2004,73681945,22CLC03,12345678
22127192,Tran Thi Ngoc,Female,13/09/2004,41897562,22CLC03,12345678
22127211,Le Quoc Phuc,Male,18/04/2004,95423786,22CLC03,12345678
22127272,Pham Thi Quyen,Female,15/11/2004,62817954,22CLC03,12345678
22127167,Hoang Van Son,Male,20/03/2004,73159248,22CLC03,12345678
22127277,Nguyen Thi Thao,Female,14/07/2004,29684175,22CLC03,12345678
22127282,Tran Van Thuan,Male,26/05/2004,81537694,22CLC03,12345678
22127260,Le Thi Trang,Female,16/10/2004,54729861,22CLC03,12345678
22127163,Pham Van Tri,Male,3/2/2004,68294157,22CLC03,12345678
22127297,Hoang Thi Uyen,Female,8/9/2004,32419786,22CLC03,12345678
22127168,Nguyen Van Vinh,Male,7/12/2004,79851264,22CLC03,12345678
22127188,Tran Thi Yen,Female,17/05/2004,58317924,22CLC03,12345678
22127164,Le Quoc Anh,Male,22/08/2004,24938671,22CLC03,12345678
22127158,Pham Thi Bich,Female,1/11/2004,73681945,22CLC03,12345678
22127182,Hoang Van Cuong,Male,2/6/2004,41897562,22CLC03,12345678
22127157,Nguyen Thi Dao,Female,10/3/2004,95423786,22CLC03,12345678
22127239,Tran Van Dinh,Male,19/10/2004,62817954,22CLC03,12345678
22127234,Le Thi Dung,Female,28/04/2004,73159248,22CLC03,12345678
22127145,Pham Van Hieu,Male,6/8/2004,29684175,22CLC03,12345678
22127243,Hoang Thi Huong,Female,4/1/2004,81537694,22CLC03,12345678
22127141,Nguyen Van Khoi,Male,25/09/2004,54729861,22CLC03,12345678
22127269,Tran Thi Lan,Female,9/7/2004,68294157,22CLC03,12345678
22127138,Le Quoc Long,Male,10/12/2004,32419786,22CLC03,12345678
22127278,Pham Thi Mai,Female,7/2/2004,79851264,22CLC03,12345678
22127218,Hoang Van Minh,Male,26/06/2004,58317924,22CLC03,12345678
22127151,Nguyen Thi Nga,Female,22/11/2004,24938671,22CLC03,12345678
22127248,Tran Van Phat,Male,3/4/2004,73681945,22CLC03,12345678
22127190,Le Thi Phuong,Female,23/07/2004,41897562,22CLC03,12345678
22127273,Pham Van Quyen,Male,17/01/2004,95423786,22CLC03,12345678
22127276,Hoang Thi Tam,Female,18/06/2004,62817954,22CLC03,12345678
22127226,Nguyen Van Thanh,Male,14/09/2004,73159248,22CLC03,12345678
22127149,Tran Thi Thuy,Female,31/05/2004,29684175,22CLC03,12345678
22127137,Le Quoc Tuan,Male,15/04/2004,81537694,22CLC03,12345678
22127146,Pham Thi Trang,Female,16/11/2004,54729861,22CLC03,12345678
22127299,Hoang Van An,Male,13/08/2004,68294157,22CLC03,12345678
22127250,Nguyen Thi Bao,Female,20/01/2004,32419786,22CLC03,12345678
22127237,Tran Van Binh,Male,11/10/2004,79851264,22CLC03,12345678
22127139,Le Thi Cam,Female,6/7/2004,58317924,22CLC03,12345678
22127128,Pham Van Dung,Male,9/4/2004,24938671,22CLC03,12345678
22127133,Hoang Thi Ha,Female,25/02/2004,73681945,22CLC03,12345678
22127134,Nguyen Van Hieu,Male,5/11/2004,41897562,22CLC03,12345678
22127132,Tran Thi Hoai,Female,28/06/2004,95423786,22CLC03,12345678
22127136,Le Quoc Hung,Male,23/03/2004,62817954,22CLC03,12345678
22127244,Pham Thi Huong,Female,7/9/2004,73159248,22CLC03,12345678
22127130,Hoang Van Kiet,Male,14/12/2004,29684175,22CLC03,12345678
22127131,Nguyen Thi Lan,Female,4/4/2004,81537694,22CLC03,12345678
22127129,Tran Van Long,Male,18/01/2004,54729861,22CLC03,12345678
22127274,Le Thi Mai,Female,12/7/2004,68294157,22CLC03,12345678
22127281,Pham Van Minh,Male,21/10/2004,32419786,22CLC03,12345678
22127127,Hoang Thi Nga,Female,26/04/2004,79851264,22CLC03,12345678
23127342,Nguyen Van Anh,Male,15/8/2005,32419786,23CLC01,12345678
23127777,Tran Thi Nhung,Female,22/10/2005,79851264,23CLC01,12345678
23127278,Le Van Khoa,Male,9/7/2005,58317924,23CLC01,12345678
23127520,Pham Thi Lan,Female,28/11/2005,24938671,23CLC01,12345678
23127987,Hoang Van Hoa,Male,10/2/2005,73681945,23CLC01,12345678
23127525,Nguyen Thi Ngoc,Female,17/4/2005,41897562,23CLC01,12345678
23127577,Tran Van An,Male,23/6/2005,95423786,23CLC01,12345678
23127651,Le Thi Minh,Female,6/3/2005,62817954,23CLC01,12345678
23127175,Pham Van Minh,Male,20/9/2005,73159248,23CLC01,12345678
23127645,Hoang Thi Thu,Female,5/1/2005,29684175,23CLC01,12345678
23127172,Nguyen Van Dung,Male,12/8/2005,81537694,23CLC01,12345678
23127820,Tran Thi Thao,Female,3/10/2005,54729861,23CLC01,12345678
23127911,Le Van Hoang,Male,18/5/2005,68294157,23CLC01,12345678
23127699,Pham Thi Bao,Female,22/3/2005,32419786,23CLC01,12345678
23127695,Hoang Van Quan,Male,29/7/2005,79851264,23CLC01,12345678
23127712,Nguyen Thi Hien,Female,14/12/2005,58317924,23CLC01,12345678
23127795,Tran Van Phong,Male,4/6/2005,24938671,23CLC01,12345678
23127432,Le Thi Thuy,Female,11/2/2005,73681945,23CLC01,12345678
23127925,Pham Van Toan,Male,27/10/2005,41897562,23CLC01,12345678
23127761,Hoang Thi Ngoc,Female,19/8/2005,95423786,23CLC01,12345678
23127459,Nguyen Van Thanh,Male,25/1/2005,62817954,23CLC01,12345678
23127381,Tran Thi Mai,Female,8/11/2005,73159248,23CLC01,12345678
23127833,Le Van Khanh,Male,15/7/2005,29684175,23CLC01,12345678
23127364,Pham Thi Kim,Female,2/4/2005,81537694,23CLC01,12345678
23127923,Hoang Van Tai,Male,27/12/2005,54729861,23CLC01,12345678
23127779,Nguyen Thi Kim,Female,10/10/2005,68294157,23CLC01,12345678
23127958,Tran Van Thanh,Male,7/9/2005,32419786,23CLC01,12345678
23127786,Le Thi Lan,Female,16/5/2005,79851264,23CLC01,12345678
23127754,Pham Van Quang,Male,24/3/2005,58317924,23CLC01,12345678
23127718,Hoang Thi Mai,Female,1/12/2005,24938671,23CLC01,12345678
23127576,Nguyen Van Tien,Male,8/4/2005,73681945,23CLC01,12345678
23127546,Tran Thi Thu,Female,21/2/2005,41897562,23CLC01,12345678
23127889,Le Van Nhan,Male,29/10/2005,95423786,23CLC01,12345678
23127647,Pham Thi Hoa,Female,18/6/2005,62817954,23CLC01,12345678
23127877,Hoang Van Thanh,Male,3/11/2005,73159248,23CLC01,12345678
23127993,Nguyen Thi Nhung,Female,12/9/2005,29684175,23CLC01,12345678
23127812,Tran Van Hieu,Male,26/1/2005,81537694,23CLC01,12345678
23127342,Le Thi Phuong,Female,13/7/2005,54729861,23CLC01,12345678
23127196,Pham Van Hieu,Male,20/11/2005,68294157,23CLC01,12345678
23127721,Hoang Thi Thuy,Female,11/4/2005,32419786,23CLC01,12345678
23127391,Nguyen Van Tuan,Male,18/2/2005,79851264,23CLC01,12345678
23127197,Tran Thi Huong,Female,19/2/2005,58317924,23CLC01,12345678
23127441,Le Van Hien,Male,20/2/2005,24938671,23CLC01,12345678
23127186,Pham Thi Ngan,Female,21/2/2005,73681945,23CLC01,12345678
23127948,Hoang Van Hieu,Male,20/2/2005,41897562,23CLC01,12345678
23127980,Nguyen Thi Ha,Female,20/2/2005,95423786,23CLC01,12345678
23127535,Tran Van Khanh,Male,20/2/2005,62817954,23CLC01,12345678
23127359,Le Thi Bich,Female,20/2/2005,73159248,23CLC01,12345678
23127676,Pham Van Son,Male,20/2/2005,29684175,23CLC01,12345678
23127898,Hoang Thi Ngoc,Female,20/2/2005,81537694,23CLC01,12345678
23127663,Nguyen Van Binh,Male,8/4/2005,54729861,23CLC02,12345678
23127590,Tran Thi Lan,Female,21/2/2005,68294157,23CLC02,12345678
23127934,Le Van Phuong,Male,29/10/2005,32419786,23CLC02,12345678
23127731,Pham Thi Thuy,Female,18/6/2005,79851264,23CLC02,12345678
23127936,Hoang Van Hung,Male,3/11/2005,58317924,23CLC02,12345678
23127636,Nguyen Thi Trang,Female,12/9/2005,24938671,23CLC02,12345678
23127234,Tran Van Dung,Male,26/1/2005,73681945,23CLC02,12345678
23127272,Le Thi Thao,Female,13/7/2005,41897562,23CLC02,12345678
23127742,Pham Van Anh,Male,20/11/2005,95423786,23CLC02,12345678
23127981,Hoang Thi Lan,Female,11/4/2005,62817954,23CLC02,12345678
23127998,Nguyen Van Cuong,Male,18/2/2005,73159248,23CLC02,12345678
23127805,Tran Thi Bich,Female,1/9/2005,29684175,23CLC02,12345678
23127682,Le Van Anh,Male,15/8/2005,81537694,23CLC02,12345678
23127556,Pham Thi Kim,Female,22/10/2005,54729861,23CLC02,12345678
23127747,Hoang Van Tuan,Male,9/7/2005,68294157,23CLC02,12345678
23127971,Nguyen Thi Ngoc,Female,28/11/2005,32419786,23CLC02,12345678
23127914,Tran Van Hiep,Male,10/2/2005,79851264,23CLC02,12345678
23127394,Le Thi Mai,Female,17/4/2005,58317924,23CLC02,12345678
23127677,Pham Van Hung,Male,23/6/2005,24938671,23CLC02,12345678
23127437,Hoang Thi Nhung,Female,6/3/2005,73681945,23CLC02,12345678
23127469,Nguyen Van Binh,Male,20/9/2005,41897562,23CLC02,12345678
23127710,Tran Thi Lan,Female,5/1/2005,95423786,23CLC02,12345678
23127415,Le Van Phuong,Male,12/8/2005,62817954,23CLC02,12345678
23127198,Pham Thi Thuy,Female,3/10/2005,73159248,23CLC02,12345678
23127245,Hoang Van Hung,Male,18/5/2005,29684175,23CLC02,12345678
23127734,Nguyen Thi Trang,Female,22/3/2005,81537694,23CLC02,12345678
23127518,Tran Van Dung,Male,29/7/2005,54729861,23CLC02,12345678
23127163,Le Thi Thao,Female,14/12/2005,68294157,23CLC02,12345678
23127360,Pham Van Anh,Male,4/6/2005,32419786,23CLC02,12345678
23127852,Hoang Thi Lan,Female,11/2/2005,79851264,23CLC02,12345678
23127583,Nguyen Van Cuong,Male,27/10/2005,58317924,23CLC02,12345678
23127693,Tran Thi Bich,Female,19/8/2005,24938671,23CLC02,12345678
23127991,Le Van Anh,Male,25/1/2005,73681945,23CLC02,12345678
23127861,Pham Thi Kim,Female,8/11/2005,41897562,23CLC02,12345678
23127871,Hoang Van Tuan,Male,15/7/2005,95423786,23CLC02,12345678
23127642,Nguyen Thi Ngoc,Female,2/4/2005,62817954,23CLC02,12345678
23127781,Tran Van Hiep,Male,27/12/2005,73159248,23CLC02,12345678
23127982,Le Thi Mai,Female,10/10/2005,29684175,23CLC02,12345678
23127759,Pham Van Hung,Male,7/9/2005,81537694,23CLC02,12345678
23127271,Hoang Thi Nhung,Female,16/5/2005,54729861,23CLC02,12345678
23127492,Nguyen Van Binh,Male,24/3/2005,68294157,23CLC02,12345678
23127514,Tran Thi Lan,Female,1/12/2005,32419786,23CLC02,12345678
23127770,Le Van Phuong,Male,8/4/2005,79851264,23CLC02,12345678
23127174,Pham Thi Thuy,Female,21/2/2005,58317924,23CLC02,12345678
23127879,Hoang Van Hung,Male,29/10/2005,24938671,23CLC02,12345678
23127288,Nguyen Thi Trang,Female,18/6/2005,73681945,23CLC02,12345678
23127757,Tran Van Dung,Male,3/11/2005,41897562,23CLC02,12345678
23127315,Le Thi Thao,Female,12/9/2005,95423786,23CLC02,12345678
23127846,Pham Van Anh,Female,26/1/2005,62817954,23CLC02,12345678
23127870,Vu Van Vu,Male,15/11/2005,73159248,23CLC02,12345678
23127849,Nguyen Van Anh,Male,15/8/2005,29684175,23CLC03,12345678
23127448,Tran Thi Nhung,Female,22/10/2005,81537694,23CLC03,12345678
23127275,Le Van Khoa,Male,9/7/2005,54729861,23CLC03,12345678
23127978,Pham Thi Lan,Female,28/11/2005,68294157,23CLC03,12345678
23127856,Hoang Van Hoa,Male,10/2/2005,32419786,23CLC03,12345678
23127426,Nguyen Thi Ngoc,Female,17/4/2005,79851264,23CLC03,12345678
23127783,Tran Van An,Male,23/6/2005,58317924,23CLC03,12345678
23127581,Le Thi Minh,Female,6/3/2005,24938671,23CLC03,12345678
23127335,Pham Van Minh,Male,20/9/2005,73681945,23CLC03,12345678
23127913,Hoang Thi Thu,Female,5/1/2005,41897562,23CLC03,12345678
23127631,Nguyen Van Dung,Male,12/8/2005,95423786,23CLC03,12345678
23127151,Tran Thi Thao,Female,3/10/2005,62817954,23CLC03,12345678
23127985,Le Van Hoang,Male,18/5/2005,73159248,23CLC03,12345678
23127365,Pham Thi Bao,Female,22/3/2005,29684175,23CLC03,12345678
23127691,Hoang Van Quan,Male,29/7/2005,81537694,23CLC03,12345678
23127547,Nguyen Thi Hien,Female,14/12/2005,54729861,23CLC03,12345678
23127158,Tran Van Phong,Male,4/6/2005,68294157,23CLC03,12345678
23127232,Le Thi Thuy,Female,11/2/2005,32419786,23CLC03,12345678
23127675,Pham Van Toan,Male,27/10/2005,79851264,23CLC03,12345678
23127825,Hoang Thi Ngoc,Female,19/8/2005,58317924,23CLC03,12345678
23127324,Nguyen Van Thanh,Male,25/1/2005,24938671,23CLC03,12345678
23127161,Tran Thi Mai,Female,8/11/2005,73681945,23CLC03,12345678
23127285,Le Van Khanh,Male,15/7/2005,41897562,23CLC03,12345678
23127312,Pham Thi Kim,Female,2/4/2005,95423786,23CLC03,12345678
23127922,Hoang Van Tai,Male,27/12/2005,62817954,23CLC03,12345678
23127686,Nguyen Thi Kim,Female,10/10/2005,73159248,23CLC03,12345678
23127471,Tran Van Thanh,Male,7/9/2005,29684175,23CLC03,12345678
23127216,Le Thi Lan,Female,16/5/2005,81537694,23CLC03,12345678
23127171,Pham Van Quang,Male,24/3/2005,54729861,23CLC03,12345678
23127641,Hoang Thi Mai,Female,1/12/2005,68294157,23CLC03,12345678
23127383,Nguyen Van Tien,Male,8/4/2005,32419786,23CLC03,12345678
23127867,Tran Thi Thu,Female,21/2/2005,79851264,23CLC03,12345678
23127838,Le Van Nhan,Male,29/10/2005,58317924,23CLC03,12345678
23127268,Pham Thi Hoa,Female,18/6/2005,24938671,23CLC03,12345678
23127374,Hoang Van Thanh,Male,3/11/2005,73681945,23CLC03,12345678
23127672,Nguyen Thi Nhung,Female,12/9/2005,41897562,23CLC03,12345678
23127419,Tran Van Hieu,Male,26/1/2005,95423786,23CLC03,12345678
23127819,Le Thi Phuong,Female,13/7/2005,62817954,23CLC03,12345678
23127798,Pham Van Hieu,Male,20/11/2005,73159248,23CLC03,12345678
23127550,Hoang Thi Thuy,Female,11/4/2005,29684175,23CLC03,12345678
23127739,Nguyen Van Tuan,Male,18/2/2005,81537694,23CLC03,12345678
23127322,Tran Thi Ngoc,Female,1/9/2005,54729861,23CLC03,12345678
23127283,Le Van Huy,Male,15/8/2005,68294157,23CLC03,12345678
23127555,Pham Thi Hanh,Female,22/10/2005,32419786,23CLC03,12345678
23127995,Hoang Van Hoang,Male,9/7/2005,79851264,23CLC03,12345678
23127929,Nguyen Thi Ha,Female,28/11/2005,58317924,23CLC03,12345678
23127353,Tran Van Hieu,Male,10/2/2005,24938671,23CLC03,12345678
23127258,Le Thi Kim,Female,17/4/2005,73681945,23CLC03,12345678
23127551,Pham Van Long,Male,23/6/2005,41897562,23CLC03,12345678
23127451,Hoang Thi My,Female,6/3/2005,95423786,23CLC03,12345678
